618:07:04,618:07:04
166:07:00,166:07:00
448:12:00,448:12:00
317:13:00,317:13:00
769:09:03,769:09:03
205:11:05,205:11:05
287:10:00,287:10:00
166:11:03,166:11:03
312:07:01,312:07:01
-20:04:00,-20:04:00
154:11:04,154:11:04
-479:14:03,-479:14:03
482:15:04,482:15:04
-259:16:00,-259:16:00
186:09:03,186:09:03
-295:11:05,-295:11:05
-615:14:04,-615:14:04
389:16:02,389:16:02
485:10:04,485:10:04
458:06:00,458:06:00
250:15:04,250:15:04
-78:15:03,-78:15:03
-376:11:01,-376:11:01
-717:09:04,-717:09:04
-270:01:00,-270:01:00
309:16:02,309:16:02
-4:11:05,-4:11:05
-823:15:01,-823:15:01
664:09:00,664:09:00
363:11:03,363:11:03
5:12:04,5:12:04
-515:11:04,-515:11:04
400:14:05,400:14:05
-394:09:04,-394:09:04
806:07:03,806:07:03
811:07:01,811:07:01
593:16:03,593:16:03
-183:16:02,-183:16:02
613:07:05,613:07:05
-109:03:00,-109:03:00
-402:12:01,-402:12:01
178:14:03,178:14:03
-595:16:05,-595:16:05
656:14:02,656:14:02
517:07:00,517:07:00
-41:14:02,-41:14:02
-222:08:03,-222:08:03
764:16:05,764:16:05
-701:15:05,-701:15:05
52:11:00,52:11:00
7:07:02,7:07:02
502:08:02,502:08:02
-643:08:05,-643:08:05
782:16:03,782:16:03
-313:14:02,-313:14:02
-242:09:05,-242:09:05
-286:13:03,-286:13:03
494:16:00,494:16:00
19:12:04,19:12:04
623:14:02,623:14:02
337:04:00,337:04:00
638:09:03,638:09:03
-383:09:05,-383:09:05
-395:11:02,-395:11:02
-822:13:04,-822:13:04
-227:07:02,-227:07:02
-362:14:00,-362:14:00
-280:09:04,-280:09:04
-605:08:02,-605:08:02
-219:10:01,-219:10:01
194:16:00,194:16:00
-762:14:00,-762:14:00
-120:15:05,-120:15:05
516:14:00,516:14:00
71:12:02,71:12:02
-206:09:04,-206:09:04
240:04:00,240:04:00
396:13:03,396:13:03
204:05:00,204:05:00
-192:15:04,-192:15:04
-198:09:00,-198:09:00
-141:16:03,-141:16:03
815:10:00,815:10:00
-77:08:05,-77:08:05
-388:08:02,-388:08:02
47:10:00,47:10:00
287:11:05,287:11:05
496:09:04,496:09:04
352:08:05,352:08:05
60:16:04,60:16:04
-509:09:03,-509:09:03
138:14:03,138:14:03
85:11:00,85:11:00
718:14:02,718:14:02
-829:16:04,-829:16:04
-823:13:01,-823:13:01
669:10:00,669:10:00
-723:13:04,-723:13:04
768:09:03,768:09:03
-807:15:01,-807:15:01
332:12:00,332:12:00
205:04:00,205:04:00
-577:16:02,-577:16:02
235:12:05,235:12:05
95:13:00,95:13:00
144:16:05,144:16:05
-568:15:04,-568:15:04
-673:16:02,-673:16:02
244:15:05,244:15:05
124:15:03,124:15:03
-611:09:05,-611:09:05
-804:00:00,-804:00:00
-141:15:02,-141:15:02
462:14:00,462:14:00
319:08:04,319:08:04
586:14:04,586:14:04
-482:08:00,-482:08:00
254:08:01,254:08:01
-777:11:04,-777:11:04
263:07:02,263:07:02
-263:10:03,-263:10:03
111:14:04,111:14:04
-273:09:04,-273:09:04
15:10:00,15:10:00
-576:13:02,-576:13:02
-827:13:00,-827:13:00
262:13:05,262:13:05
440:14:00,440:14:00
-285:16:04,-285:16:04
-470:07:02,-470:07:02
147:09:00,147:09:00
-252:11:03,-252:11:03
665:04:00,665:04:00
-761:09:01,-761:09:01
-727:12:01,-727:12:01
-291:10:00,-291:10:00
140:11:04,140:11:04
-57:10:00,-57:10:00
802:13:04,802:13:04
-647:15:02,-647:15:02
648:12:03,648:12:03
-247:03:00,-247:03:00
-526:07:01,-526:07:01
757:15:01,757:15:01
-648:15:05,-648:15:05
-785:09:02,-785:09:02
635:10:00,635:10:00
601:14:03,601:14:03
155:11:03,155:11:03
578:16:04,578:16:04
-639:07:00,-639:07:00
-330:14:03,-330:14:03
542:10:03,542:10:03
-750:13:00,-750:13:00
-5:16:00,-5:16:00
-165:10:04,-165:10:04
509:08:03,509:08:03
272:16:05,272:16:05
-663:08:00,-663:08:00
430:06:00,430:06:00
-612:15:02,-612:15:02
-805:05:00,-805:05:00
807:14:04,807:14:04
143:04:00,143:04:00
220:07:03,220:07:03
540:08:00,540:08:00
660:01:00,660:01:00
817:09:00,817:09:00
273:11:02,273:11:02
-810:11:00,-810:11:00
-14:07:05,-14:07:05
817:07:01,817:07:01
17:11:02,17:11:02
-318:15:05,-318:15:05
29:16:00,29:16:00
418:08:05,418:08:05
16:13:02,16:13:02
-367:11:03,-367:11:03
408:14:03,408:14:03
488:10:02,488:10:02
217:13:00,217:13:00
549:11:01,549:11:01
-782:09:03,-782:09:03
-58:13:04,-58:13:04
739:07:05,739:07:05
-278:07:05,-278:07:05
354:13:02,354:13:02
-181:14:04,-181:14:04
-783:13:03,-783:13:03
-514:15:03,-514:15:03
150:15:03,150:15:03
-403:11:02,-403:11:02
-334:02:00,-334:02:00
111:11:03,111:11:03
171:08:00,171:08:00
365:02:00,365:02:00
-607:07:04,-607:07:04
-604:07:02,-604:07:02
650:08:00,650:08:00
-107:14:00,-107:14:00
495:15:01,495:15:01
559:08:02,559:08:02
-451:06:00,-451:06:00
73:07:04,73:07:04
814:10:03,814:10:03
700:10:03,700:10:03
-110:12:05,-110:12:05
-243:10:00,-243:10:00
395:04:00,395:04:00
48:11:00,48:11:00
88:13:00,88:13:00
-415:10:05,-415:10:05
-799:08:02,-799:08:02
-614:07:02,-614:07:02
197:07:03,197:07:03
199:11:02,199:11:02
-521:11:02,-521:11:02
-30:10:00,-30:10:00
10:08:03,10:08:03
283:16:02,283:16:02
275:15:02,275:15:02
-588:00:00,-588:00:00
-202:07:05,-202:07:05
-765:15:05,-765:15:05
3:15:03,3:15:03
-584:09:03,-584:09:03
177:11:01,177:11:01
-182:02:00,-182:02:00
-629:14:04,-629:14:04
410:08:03,410:08:03
274:13:00,274:13:00
-408:10:05,-408:10:05
151:07:05,151:07:05
474:14:05,474:14:05
384:07:03,384:07:03
291:08:04,291:08:04
545:16:03,545:16:03
331:09:03,331:09:03
-655:11:04,-655:11:04
721:09:03,721:09:03
261:07:02,261:07:02
592:13:05,592:13:05
484:13:05,484:13:05
679:07:05,679:07:05
-571:04:00,-571:04:00
-690:11:00,-690:11:00
-752:11:04,-752:11:04
-457:07:00,-457:07:00
-473:14:00,-473:14:00
-413:07:01,-413:07:01
607:15:03,607:15:03
561:16:05,561:16:05
95:10:03,95:10:03
418:15:00,418:15:00
261:16:05,261:16:05
81:08:02,81:08:02
666:10:03,666:10:03
509:10:04,509:10:04
-99:10:04,-99:10:04
-469:13:05,-469:13:05
414:16:05,414:16:05
703:13:03,703:13:03
129:16:02,129:16:02
329:00:00,329:00:00
-463:06:00,-463:06:00
-104:13:05,-104:13:05
-118:10:00,-118:10:00
249:13:01,249:13:01
-606:16:04,-606:16:04
-434:09:03,-434:09:03
-239:13:00,-239:13:00
-655:15:00,-655:15:00
220:12:00,220:12:00
251:16:03,251:16:03
835:04:00,835:04:00
-681:10:01,-681:10:01
227:06:00,227:06:00
-795:09:01,-795:09:01
-79:10:03,-79:10:03
68:16:02,68:16:02
408:08:00,408:08:00
239:11:01,239:11:01
37:12:01,37:12:01
809:13:04,809:13:04
817:12:00,817:12:00
681:06:00,681:06:00
180:12:04,180:12:04
34:07:04,34:07:04
294:08:03,294:08:03
636:08:04,636:08:04
-572:14:03,-572:14:03
-465:16:04,-465:16:04
821:15:01,821:15:01
-462:10:00,-462:10:00
6:16:01,6:16:01
-287:16:00,-287:16:00
79:00:00,79:00:00
-297:11:03,-297:11:03
-304:09:01,-304:09:01
57:13:03,57:13:03
335:00:00,335:00:00
-47:09:00,-47:09:00
-296:08:02,-296:08:02
-8:13:03,-8:13:03
358:08:05,358:08:05
-662:13:03,-662:13:03
-123:15:05,-123:15:05
766:10:04,766:10:04
-470:10:05,-470:10:05
419:08:04,419:08:04
-273:14:05,-273:14:05
175:09:05,175:09:05
776:09:04,776:09:04
-332:11:02,-332:11:02
794:10:05,794:10:05
599:08:04,599:08:04
216:10:00,216:10:00
-299:02:00,-299:02:00
-165:10:02,-165:10:02
464:15:04,464:15:04
-49:01:00,-49:01:00
-262:07:05,-262:07:05
12:08:02,12:08:02
-525:10:04,-525:10:04
138:15:05,138:15:05
-740:16:04,-740:16:04
684:14:01,684:14:01
757:08:04,757:08:04
-376:02:00,-376:02:00
-423:03:00,-423:03:00
630:08:00,630:08:00
327:13:03,327:13:03
393:14:00,393:14:00
778:10:01,778:10:01
638:07:05,638:07:05
-599:08:03,-599:08:03
-606:11:05,-606:11:05
-333:13:01,-333:13:01
784:13:00,784:13:00
817:04:00,817:04:00
685:05:00,685:05:00
-797:07:03,-797:07:03
391:11:05,391:11:05
-85:14:04,-85:14:04
-799:14:03,-799:14:03
-662:16:04,-662:16:04
-500:04:00,-500:04:00
-765:16:00,-765:16:00
-367:15:04,-367:15:04
633:10:02,633:10:02
329:02:00,329:02:00
682:10:04,682:10:04
-119:14:00,-119:14:00
-695:12:05,-695:12:05
515:15:04,515:15:04
111:07:01,111:07:01
615:11:03,615:11:03
319:08:02,319:08:02
-565:11:02,-565:11:02
220:10:02,220:10:02
481:07:00,481:07:00
-11:08:01,-11:08:01
465:10:02,465:10:02
450:12:02,450:12:02
-621:09:03,-621:09:03
-126:16:00,-126:16:00
-725:11:03,-725:11:03
427:10:04,427:10:04
349:14:00,349:14:00
279:13:04,279:13:04
739:15:05,739:15:05
-383:15:04,-383:15:04
28:16:01,28:16:01
74:14:02,74:14:02
-800:01:00,-800:01:00
376:13:04,376:13:04
-97:14:04,-97:14:04
113:08:04,113:08:04
317:12:02,317:12:02
-272:16:04,-272:16:04
-507:09:04,-507:09:04
604:14:05,604:14:05
-692:12:03,-692:12:03
-88:14:03,-88:14:03
198:14:03,198:14:03
-684:11:02,-684:11:02
335:14:03,335:14:03
189:09:00,189:09:00
576:10:04,576:10:04
-594:11:01,-594:11:01
415:00:00,415:00:00
-584:14:01,-584:14:01
97:14:02,97:14:02
-505:13:05,-505:13:05
-199:10:00,-199:10:00
-571:10:04,-571:10:04
367:15:02,367:15:02
-700:15:02,-700:15:02
-536:03:00,-536:03:00
273:08:05,273:08:05
-382:16:00,-382:16:00
43:16:02,43:16:02
-461:16:05,-461:16:05
-668:13:03,-668:13:03
32:10:03,32:10:03
382:11:05,382:11:05
22:14:05,22:14:05
504:13:04,504:13:04
276:09:04,276:09:04
-348:09:01,-348:09:01
-579:09:05,-579:09:05
650:11:01,650:11:01
642:11:01,642:11:01
191:07:02,191:07:02
-50:10:01,-50:10:01
-210:15:00,-210:15:00
198:16:00,198:16:00
192:13:03,192:13:03
-292:15:02,-292:15:02
100:11:00,100:11:00
-514:08:05,-514:08:05
-562:13:05,-562:13:05
837:11:00,837:11:00
94:15:01,94:15:01
-32:10:01,-32:10:01
-13:10:05,-13:10:05
517:12:05,517:12:05
-288:12:01,-288:12:01
-110:08:04,-110:08:04
345:11:03,345:11:03
309:08:03,309:08:03
-603:11:03,-603:11:03
407:11:05,407:11:05
546:13:05,546:13:05
-295:16:03,-295:16:03
619:16:02,619:16:02
-513:13:00,-513:13:00
-186:13:03,-186:13:03
340:14:03,340:14:03
-351:16:00,-351:16:00
-17:13:02,-17:13:02
-758:11:05,-758:11:05
-382:11:05,-382:11:05
9:07:03,9:07:03
-528:11:02,-528:11:02
-29:08:03,-29:08:03
-139:02:00,-139:02:00
-216:00:00,-216:00:00
642:09:00,642:09:00
-435:16:05,-435:16:05
483:06:00,483:06:00
-351:16:03,-351:16:03
-469:16:00,-469:16:00
-257:11:04,-257:11:04
-519:09:05,-519:09:05
22:08:03,22:08:03
751:07:01,751:07:01
654:04:00,654:04:00
600:09:05,600:09:05
378:09:00,378:09:00
-708:11:01,-708:11:01
-396:08:01,-396:08:01
346:07:03,346:07:03
567:09:03,567:09:03
-686:12:00,-686:12:00
-586:15:01,-586:15:01
-201:10:04,-201:10:04
739:16:01,739:16:01
-802:09:02,-802:09:02
-308:15:02,-308:15:02
820:08:00,820:08:00
-518:12:01,-518:12:01
200:08:04,200:08:04
380:13:00,380:13:00
7:14:04,7:14:04
-589:11:01,-589:11:01
481:16:05,481:16:05
246:16:03,246:16:03
-78:03:00,-78:03:00
-92:07:02,-92:07:02
-56:11:00,-56:11:00
-483:07:00,-483:07:00
272:07:05,272:07:05
-260:15:01,-260:15:01
-636:09:00,-636:09:00
-259:07:00,-259:07:00
468:13:04,468:13:04
-518:11:04,-518:11:04
-745:00:00,-745:00:00
-558:07:03,-558:07:03
727:09:02,727:09:02
-674:01:00,-674:01:00
655:08:00,655:08:00
-297:14:05,-297:14:05
-599:10:02,-599:10:02
169:05:00,169:05:00
571:09:05,571:09:05
-666:16:01,-666:16:01
5:09:00,5:09:00
-563:11:02,-563:11:02
737:12:03,737:12:03
202:10:04,202:10:04
610:15:02,610:15:02
94:08:05,94:08:05
-191:11:00,-191:11:00
-29:11:03,-29:11:03
388:06:00,388:06:00
-205:12:03,-205:12:03
232:15:02,232:15:02
-470:14:02,-470:14:02
-149:08:00,-149:08:00
-744:06:00,-744:06:00
-179:10:01,-179:10:01
149:04:00,149:04:00
552:07:01,552:07:01
-565:11:04,-565:11:04
-65:14:01,-65:14:01
747:09:05,747:09:05
626:02:00,626:02:00
-178:08:05,-178:08:05
831:09:01,831:09:01
606:14:03,606:14:03
323:12:01,323:12:01
757:07:01,757:07:01
282:12:00,282:12:00
-272:07:01,-272:07:01
-436:15:00,-436:15:00
-50:14:05,-50:14:05
336:13:02,336:13:02
188:14:00,188:14:00
-534:13:05,-534:13:05
600:10:02,600:10:02
444:11:03,444:11:03
-186:14:00,-186:14:00
14:15:02,14:15:02
-416:11:03,-416:11:03
536:12:05,536:12:05
-242:01:00,-242:01:00
-402:16:03,-402:16:03
618:05:00,618:05:00
-297:13:02,-297:13:02
353:16:00,353:16:00
400:12:05,400:12:05
666:11:03,666:11:03
-4:08:02,-4:08:02
-199:16:03,-199:16:03
317:08:03,317:08:03
-158:15:00,-158:15:00
-504:13:01,-504:13:01
732:11:03,732:11:03
716:11:01,716:11:01
-246:00:00,-246:00:00
-40:11:02,-40:11:02
671:13:04,671:13:04
140:13:05,140:13:05
-29:04:00,-29:04:00
-715:05:00,-715:05:00
-383:02:00,-383:02:00
825:13:03,825:13:03
-652:09:05,-652:09:05
-463:14:04,-463:14:04
-74:09:05,-74:09:05
-605:11:03,-605:11:03
-249:07:04,-249:07:04
-11:13:01,-11:13:01
759:07:04,759:07:04
119:15:00,119:15:00
-383:14:04,-383:14:04
403:09:03,403:09:03
153:11:00,153:11:00
317:14:01,317:14:01
824:08:05,824:08:05
-246:07:01,-246:07:01
-697:08:02,-697:08:02
312:04:00,312:04:00
-399:12:04,-399:12:04
623:13:05,623:13:05
-340:09:00,-340:09:00
712:08:00,712:08:00
-236:08:03,-236:08:03
667:15:05,667:15:05
-123:15:01,-123:15:01
-644:13:02,-644:13:02
-410:08:02,-410:08:02
-450:14:03,-450:14:03
-527:14:04,-527:14:04
350:13:01,350:13:01
28:15:01,28:15:01
-552:14:03,-552:14:03
-238:08:05,-238:08:05
583:15:02,583:15:02
-761:13:00,-761:13:00
-407:07:05,-407:07:05
-517:11:02,-517:11:02
-340:06:00,-340:06:00
78:14:01,78:14:01
-800:14:05,-800:14:05
-524:12:02,-524:12:02
-258:13:03,-258:13:03
690:11:00,690:11:00
227:14:00,227:14:00
811:13:01,811:13:01
-419:14:02,-419:14:02
-210:16:05,-210:16:05
-16:16:03,-16:16:03
198:07:02,198:07:02
407:08:01,407:08:01
376:11:05,376:11:05
690:10:05,690:10:05
-803:08:05,-803:08:05
822:13:01,822:13:01
689:09:05,689:09:05
229:11:00,229:11:00
-597:05:00,-597:05:00
-584:10:02,-584:10:02
-290:09:04,-290:09:04
-516:09:00,-516:09:00
-413:15:04,-413:15:04
695:16:05,695:16:05
456:13:01,456:13:01
263:16:04,263:16:04
431:07:01,431:07:01
-70:00:00,-70:00:00
486:07:05,486:07:05
503:15:04,503:15:04
536:07:00,536:07:00
422:08:04,422:08:04
84:11:01,84:11:01
714:16:02,714:16:02
-211:15:04,-211:15:04
148:07:05,148:07:05
623:14:04,623:14:04
-522:08:01,-522:08:01
369:09:04,369:09:04
506:01:00,506:01:00
367:11:00,367:11:00
817:08:01,817:08:01
-275:11:04,-275:11:04
-332:07:02,-332:07:02
152:02:00,152:02:00
-259:09:00,-259:09:00
428:12:04,428:12:04
-631:15:00,-631:15:00
-546:10:01,-546:10:01
733:07:02,733:07:02
797:12:03,797:12:03
113:11:05,113:11:05
-485:16:03,-485:16:03
-235:08:01,-235:08:01
225:09:05,225:09:05
406:08:01,406:08:01
-286:08:03,-286:08:03
162:08:05,162:08:05
-74:15:05,-74:15:05
-188:09:05,-188:09:05
-63:11:03,-63:11:03
-277:13:03,-277:13:03
-702:07:01,-702:07:01
491:07:00,491:07:00
396:14:00,396:14:00
636:14:02,636:14:02
-263:01:00,-263:01:00
-309:13:02,-309:13:02
-767:12:05,-767:12:05
-738:14:04,-738:14:04
707:12:04,707:12:04
-190:08:05,-190:08:05
-43:08:01,-43:08:01
619:16:05,619:16:05
-255:07:04,-255:07:04
-134:13:05,-134:13:05
475:13:01,475:13:01
-744:14:04,-744:14:04
484:09:00,484:09:00
675:13:03,675:13:03
480:11:00,480:11:00
-419:13:00,-419:13:00
-467:08:01,-467:08:01
755:07:04,755:07:04
-623:08:02,-623:08:02
216:09:01,216:09:01
-224:07:03,-224:07:03
248:14:00,248:14:00
212:07:04,212:07:04
-248:10:00,-248:10:00
-370:08:00,-370:08:00
405:00:00,405:00:00
-772:15:02,-772:15:02
-653:07:00,-653:07:00
551:12:05,551:12:05
-201:02:00,-201:02:00
637:16:05,637:16:05
-32:07:01,-32:07:01
-336:08:05,-336:08:05
-680:07:02,-680:07:02
-593:02:00,-593:02:00
-58:11:01,-58:11:01
-533:11:00,-533:11:00
-650:16:04,-650:16:04
-244:16:00,-244:16:00
756:14:02,756:14:02
718:08:05,718:08:05
-339:13:04,-339:13:04
746:11:01,746:11:01
-583:07:03,-583:07:03
461:08:02,461:08:02
264:13:02,264:13:02
-154:08:02,-154:08:02
168:10:04,168:10:04
764:06:00,764:06:00
-413:12:04,-413:12:04
402:10:00,402:10:00
-256:07:05,-256:07:05
628:09:04,628:09:04
13:14:05,13:14:05
28:11:05,28:11:05
-697:16:05,-697:16:05
735:11:03,735:11:03
-510:12:01,-510:12:01
797:13:03,797:13:03
112:04:00,112:04:00
-136:13:02,-136:13:02
-552:10:01,-552:10:01
-804:08:01,-804:08:01
535:09:05,535:09:05
372:13:05,372:13:05
-183:15:02,-183:15:02
-530:07:05,-530:07:05
137:07:02,137:07:02
-111:16:03,-111:16:03
197:16:01,197:16:01
-707:13:00,-707:13:00
-460:12:04,-460:12:04
258:05:00,258:05:00
429:14:05,429:14:05
-650:09:00,-650:09:00
-79:16:05,-79:16:05
553:13:00,553:13:00
750:16:00,750:16:00
-264:03:00,-264:03:00
200:15:04,200:15:04
-712:09:01,-712:09:01
-198:16:03,-198:16:03
376:16:04,376:16:04
725:12:03,725:12:03
-590:05:00,-590:05:00
770:11:04,770:11:04
543:11:00,543:11:00
623:10:02,623:10:02
171:09:03,171:09:03
117:04:00,117:04:00
24:07:03,24:07:03
-175:13:01,-175:13:01
108:13:03,108:13:03
322:08:01,322:08:01
-12:14:01,-12:14:01
397:12:03,397:12:03
421:13:05,421:13:05
28:10:01,28:10:01
481:08:02,481:08:02
-504:02:00,-504:02:00
-786:14:01,-786:14:01
404:14:04,404:14:04
790:07:01,790:07:01
-106:16:03,-106:16:03
422:15:05,422:15:05
-534:10:05,-534:10:05
-675:13:00,-675:13:00
424:03:00,424:03:00
155:16:01,155:16:01
673:11:03,673:11:03
-31:01:00,-31:01:00
236:16:00,236:16:00
-600:08:03,-600:08:03
769:09:01,769:09:01
774:10:01,774:10:01
141:14:01,141:14:01
753:16:02,753:16:02
-198:16:02,-198:16:02
-369:08:03,-369:08:03
660:07:04,660:07:04
175:14:05,175:14:05
798:11:00,798:11:00
-29:11:01,-29:11:01
-203:14:02,-203:14:02
738:07:03,738:07:03
480:08:04,480:08:04
744:10:03,744:10:03
-531:14:01,-531:14:01
237:07:04,237:07:04
42:16:05,42:16:05
-369:08:02,-369:08:02
-198:12:05,-198:12:05
-360:09:05,-360:09:05
-819:14:00,-819:14:00
781:11:02,781:11:02
-408:14:01,-408:14:01
-261:12:00,-261:12:00
-266:09:00,-266:09:00
-172:00:00,-172:00:00
152:13:04,152:13:04
786:15:05,786:15:05
115:12:00,115:12:00
622:10:04,622:10:04
659:12:00,659:12:00
-24:11:01,-24:11:01
239:14:03,239:14:03
-130:08:05,-130:08:05
-375:13:01,-375:13:01
-249:10:01,-249:10:01
407:14:02,407:14:02
-113:16:00,-113:16:00
241:15:02,241:15:02
278:07:02,278:07:02
781:04:00,781:04:00
373:15:05,373:15:05
299:11:05,299:11:05
644:13:03,644:13:03
-273:09:01,-273:09:01
-52:10:00,-52:10:00
173:13:03,173:13:03
-293:07:02,-293:07:02
131:14:02,131:14:02
-512:13:02,-512:13:02
-169:12:02,-169:12:02
-502:12:04,-502:12:04
-243:00:00,-243:00:00
614:10:05,614:10:05
-319:12:04,-319:12:04
-274:12:03,-274:12:03
225:08:05,225:08:05
219:00:00,219:00:00
-41:16:03,-41:16:03
785:14:05,785:14:05
222:14:02,222:14:02
645:14:03,645:14:03
801:09:02,801:09:02
230:13:01,230:13:01
56:16:01,56:16:01
370:12:04,370:12:04
638:10:05,638:10:05
12:02:00,12:02:00
-228:08:05,-228:08:05
-670:15:05,-670:15:05
209:09:01,209:09:01
70:15:04,70:15:04
271:14:05,271:14:05
581:09:05,581:09:05
327:12:01,327:12:01
690:08:04,690:08:04
-536:07:00,-536:07:00
101:12:01,101:12:01
-408:09:01,-408:09:01
-51:08:04,-51:08:04
-695:16:02,-695:16:02
-697:14:05,-697:14:05
-52:07:04,-52:07:04
-301:09:05,-301:09:05
492:16:02,492:16:02
6:14:00,6:14:00
541:16:03,541:16:03
276:13:00,276:13:00
-408:10:04,-408:10:04
-465:16:01,-465:16:01
56:15:04,56:15:04
-780:10:04,-780:10:04
185:13:05,185:13:05
789:07:03,789:07:03
-538:10:05,-538:10:05
-617:12:00,-617:12:00
183:14:03,183:14:03
-375:10:05,-375:10:05
587:14:00,587:14:00
84:11:00,84:11:00
694:15:02,694:15:02
7:07:05,7:07:05
22:15:05,22:15:05
-195:10:02,-195:10:02
-421:13:00,-421:13:00
140:07:01,140:07:01
-511:08:02,-511:08:02
160:12:03,160:12:03
11:15:05,11:15:05
558:16:01,558:16:01
138:10:01,138:10:01
-523:11:00,-523:11:00
-373:09:02,-373:09:02
195:12:03,195:12:03
-732:13:03,-732:13:03
527:13:01,527:13:01
-470:15:03,-470:15:03
-486:08:04,-486:08:04
-344:08:04,-344:08:04
692:14:04,692:14:04
623:15:01,623:15:01
18:11:00,18:11:00
-640:08:04,-640:08:04
494:06:00,494:06:00
-609:07:04,-609:07:04
112:00:00,112:00:00
770:07:05,770:07:05
-226:15:05,-226:15:05
237:10:05,237:10:05
312:14:00,312:14:00
529:09:01,529:09:01
203:14:03,203:14:03
-750:12:02,-750:12:02
-366:07:03,-366:07:03
475:16:00,475:16:00
-282:10:04,-282:10:04
-786:11:01,-786:11:01
-420:09:01,-420:09:01
-696:14:03,-696:14:03
-261:09:04,-261:09:04
-587:00:00,-587:00:00
-523:07:03,-523:07:03
125:14:02,125:14:02
-816:08:02,-816:08:02
-368:08:02,-368:08:02
-514:08:04,-514:08:04
558:13:00,558:13:00
-449:08:02,-449:08:02
-176:08:03,-176:08:03
-589:08:02,-589:08:02
-284:11:04,-284:11:04
-582:13:04,-582:13:04
540:14:00,540:14:00
-257:11:01,-257:11:01
-270:14:05,-270:14:05
833:01:00,833:01:00
-688:14:05,-688:14:05
128:09:02,128:09:02
728:09:00,728:09:00
-705:12:05,-705:12:05
487:08:02,487:08:02
619:08:05,619:08:05
719:00:00,719:00:00
-595:12:05,-595:12:05
566:13:04,566:13:04
-441:15:03,-441:15:03
-614:00:00,-614:00:00
-512:14:01,-512:14:01
609:07:03,609:07:03
625:09:03,625:09:03
-817:09:00,-817:09:00
186:13:05,186:13:05
223:14:05,223:14:05
618:08:04,618:08:04
-751:09:05,-751:09:05
-799:15:00,-799:15:00
-609:13:03,-609:13:03
46:08:01,46:08:01
-446:15:04,-446:15:04
-812:16:05,-812:16:05
-711:12:02,-711:12:02
214:02:00,214:02:00
-627:11:02,-627:11:02
-235:07:01,-235:07:01
366:08:02,366:08:02
669:10:03,669:10:03
755:02:00,755:02:00
-204:06:00,-204:06:00
376:09:00,376:09:00
-700:13:05,-700:13:05
-129:11:04,-129:11:04
-695:11:03,-695:11:03
-834:10:01,-834:10:01
526:09:03,526:09:03
-352:07:05,-352:07:05
-347:02:00,-347:02:00
451:15:01,451:15:01
-382:07:04,-382:07:04
-591:08:05,-591:08:05
204:08:02,204:08:02
96:08:00,96:08:00
-548:03:00,-548:03:00
-600:09:00,-600:09:00
-739:10:02,-739:10:02
-126:12:01,-126:12:01
653:04:00,653:04:00
-47:12:02,-47:12:02
51:07:00,51:07:00
601:09:04,601:09:04
14:09:04,14:09:04
-279:09:04,-279:09:04
-348:07:02,-348:07:02
-134:09:00,-134:09:00
-578:14:01,-578:14:01
-127:11:05,-127:11:05
60:12:00,60:12:00
-602:15:03,-602:15:03
214:10:01,214:10:01
448:12:05,448:12:05
-225:11:01,-225:11:01
428:10:04,428:10:04
580:12:05,580:12:05
-286:00:00,-286:00:00
38:13:01,38:13:01
-482:15:01,-482:15:01
-357:08:00,-357:08:00
-218:14:03,-218:14:03
726:00:00,726:00:00
-662:01:00,-662:01:00
62:06:00,62:06:00
482:13:02,482:13:02
-743:10:00,-743:10:00
146:13:02,146:13:02
291:10:03,291:10:03
-514:11:01,-514:11:01
-304:16:00,-304:16:00
-113:00:00,-113:00:00
-560:03:00,-560:03:00
459:15:02,459:15:02
453:14:04,453:14:04
374:14:04,374:14:04
-688:11:01,-688:11:01
545:12:00,545:12:00
-15:11:04,-15:11:04
65:14:03,65:14:03
668:13:00,668:13:00
717:16:02,717:16:02
19:09:02,19:09:02
-784:08:04,-784:08:04
-481:16:01,-481:16:01
736:16:03,736:16:03
-606:12:01,-606:12:01
822:13:00,822:13:00
173:09:03,173:09:03
596:12:05,596:12:05
576:11:03,576:11:03
452:07:02,452:07:02
673:10:00,673:10:00
830:12:00,830:12:00
-446:09:04,-446:09:04
-693:06:00,-693:06:00
-700:01:00,-700:01:00
-130:11:04,-130:11:04
-126:14:04,-126:14:04
-825:16:00,-825:16:00
-141:10:00,-141:10:00
-279:13:04,-279:13:04
-713:09:01,-713:09:01
817:09:01,817:09:01
-22:11:02,-22:11:02
-548:12:03,-548:12:03
-45:01:00,-45:01:00
834:11:04,834:11:04
-471:10:00,-471:10:00
399:13:02,399:13:02
-313:04:00,-313:04:00
-201:14:00,-201:14:00
-149:10:01,-149:10:01
42:07:01,42:07:01
-304:12:01,-304:12:01
-262:10:01,-262:10:01
-808:12:01,-808:12:01
543:14:03,543:14:03
-159:14:01,-159:14:01
-340:10:04,-340:10:04
-533:07:01,-533:07:01
-169:15:02,-169:15:02
833:16:00,833:16:00
-563:13:02,-563:13:02
742:11:04,742:11:04
463:14:04,463:14:04
-479:07:01,-479:07:01
293:11:03,293:11:03
469:09:02,469:09:02
747:16:01,747:16:01
633:09:05,633:09:05
-235:06:00,-235:06:00
808:08:01,808:08:01
835:08:03,835:08:03
-1:12:00,-1:12:00
297:03:00,297:03:00
-421:13:03,-421:13:03
-26:15:03,-26:15:03
529:15:01,529:15:01
825:09:05,825:09:05
